first_name	last_name	gender	matriculation_year	matriculation_number	student_id	date_of_birth	college	class_of	level	level_for_sorting
David	Wilson	M	2020	2829	2020-2829	2002-11-24	STC	2024	Se	3
Eric	Jackson	M	2020	2830	2020-2830	2002-09-09	STC	2024	Se	3
Matthew	Swanson	M	2020	2831	2020-2831	2002-08-21	STB	2024	Se	3
Christopher	Hanna	M	2020	2832	2020-2832	2002-03-08	STM	2024	Se	3
Brian	Valencia	M	2020	2833	2020-2833	2002-01-12	STC	2024	Se	3
Christopher	Barajas	M	2020	2834	2020-2834	2002-02-27	STL	2024	Se	3
Matthew	Mcclure	M	2020	2835	2020-2835	2002-01-16	STM	2024	Se	3
Ryan	Terry	M	2020	2836	2020-2836	2002-03-22	STL	2024	Se	3
Alexander	Hernandez	M	2020	2837	2020-2837	2002-10-15	STB	2024	Se	3
Zachary	Mayo	M	2020	2838	2020-2838	2002-01-05	STB	2024	Se	3
Antonio	Gonzalez	M	2020	2839	2020-2839	2002-06-09	STB	2024	Se	3
Michael	Miller	M	2020	2840	2020-2840	2002-01-26	STM	2024	Se	3
Ian	Mathews	M	2020	2841	2020-2841	2002-10-28	STC	2024	Se	3
Edward	Brown	M	2020	2842	2020-2842	2002-01-13	STM	2024	Se	3
Bryan	Bell	M	2020	2843	2020-2843	2002-11-09	STB	2024	Se	3
Christian	Pearson	M	2020	2844	2020-2844	2002-11-26	STL	2024	Se	3
Nicholas	Bowman	M	2020	2845	2020-2845	2002-05-18	STM	2024	Se	3
Jared	Schwartz	M	2020	2846	2020-2846	2002-04-23	STM	2024	Se	3
Nicholas	Orozco	M	2020	2847	2020-2847	2002-02-06	STB	2024	Se	3
Christopher	Trujillo	M	2020	2848	2020-2848	2002-07-24	STC	2024	Se	3
Gerald	Jordan	M	2020	2849	2020-2849	2002-04-18	STC	2024	Se	3
Thomas	Smith	M	2020	2850	2020-2850	2002-06-09	STC	2024	Se	3
Martin	Edwards	M	2020	2851	2020-2851	2002-02-08	STC	2024	Se	3
Shawn	Meyer	M	2020	2852	2020-2852	2002-12-26	STB	2024	Se	3
Charles	Moss	M	2020	2853	2020-2853	2002-05-15	STB	2024	Se	3
Michael	Hoffman	M	2020	2854	2020-2854	2002-11-15	STL	2024	Se	3
Tommy	Wood	M	2020	2855	2020-2855	2002-02-23	STM	2024	Se	3
Christopher	Clark	M	2020	2856	2020-2856	2002-10-19	STB	2024	Se	3
Daniel	Barton	M	2020	2857	2020-2857	2002-12-01	STL	2024	Se	3
John	Harris	M	2020	2858	2020-2858	2002-03-10	STM	2024	Se	3
Jose	Donaldson	M	2020	2859	2020-2859	2002-11-02	STM	2024	Se	3
Douglas	Haney	M	2020	2860	2020-2860	2002-06-01	STC	2024	Se	3
Andrew	Carroll	M	2020	2861	2020-2861	2002-11-05	STB	2024	Se	3
Garrett	Sanchez	M	2020	2862	2020-2862	2002-08-09	STC	2024	Se	3
John	Solis	M	2020	2863	2020-2863	2002-04-10	STL	2024	Se	3
Nicholas	Dunn	M	2020	2864	2020-2864	2002-02-11	STM	2024	Se	3
Justin	Sparks	M	2020	2865	2020-2865	2002-02-16	STB	2024	Se	3
Michael	Roberts	M	2020	2866	2020-2866	2002-04-28	STM	2024	Se	3
Patrick	Moore	M	2020	2867	2020-2867	2002-01-05	STB	2024	Se	3
Charles	Valdez	M	2020	2868	2020-2868	2002-11-23	STB	2024	Se	3
Larry	Mills	M	2020	2869	2020-2869	2002-11-22	STC	2024	Se	3
Edward	Reed	M	2020	2870	2020-2870	2002-11-14	STB	2024	Se	3
David	Kirk	M	2020	2871	2020-2871	2002-03-10	STC	2024	Se	3
Patrick	Vasquez	M	2020	2872	2020-2872	2002-02-24	STC	2024	Se	3
Matthew	Jones	M	2020	2873	2020-2873	2002-03-13	STB	2024	Se	3
Timothy	Jones	M	2020	2874	2020-2874	2002-11-07	STB	2024	Se	3
Michael	Cunningham	M	2020	2875	2020-2875	2002-03-24	STL	2024	Se	3
Daniel	Wong	M	2020	2876	2020-2876	2002-04-28	STL	2024	Se	3
Ryan	Brown	M	2020	2877	2020-2877	2002-05-17	STM	2024	Se	3
Lucas	Lyons	M	2020	2878	2020-2878	2002-02-01	STL	2024	Se	3
Joseph	Dominguez	M	2020	2879	2020-2879	2002-03-27	STL	2024	Se	3
Kevin	Taylor	M	2020	2880	2020-2880	2002-02-02	STM	2024	Se	3
Benjamin	Watkins	M	2020	2881	2020-2881	2002-11-03	STC	2024	Se	3
Benjamin	Stone	M	2020	2882	2020-2882	2002-01-25	STC	2024	Se	3
Steven	Baird	M	2020	2883	2020-2883	2002-05-08	STB	2024	Se	3
Trevor	Johnson	M	2020	2884	2020-2884	2002-03-04	STM	2024	Se	3
Jordan	Beck	M	2020	2885	2020-2885	2002-03-14	STM	2024	Se	3
Peter	Taylor	M	2020	2886	2020-2886	2002-02-23	STL	2024	Se	3
John	Acosta	M	2020	2887	2020-2887	2002-06-19	STB	2024	Se	3
George	Jensen	M	2020	2888	2020-2888	2002-04-03	STM	2024	Se	3
Christopher	French	M	2020	2889	2020-2889	2002-08-28	STC	2024	Se	3
Jacob	Stewart	M	2020	2890	2020-2890	2002-01-21	STB	2024	Se	3
Chase	Ward	M	2020	2891	2020-2891	2002-07-01	STM	2024	Se	3
William	Lane	M	2020	2892	2020-2892	2002-02-02	STL	2024	Se	3
Anthony	Jimenez	M	2020	2893	2020-2893	2002-08-10	STC	2024	Se	3
Jason	Simmons	M	2020	2894	2020-2894	2002-03-03	STM	2024	Se	3
James	Jenkins	M	2020	2895	2020-2895	2002-02-04	STC	2024	Se	3
Jack	Bradley	M	2020	2896	2020-2896	2002-09-03	STC	2024	Se	3
Tyler	Curtis	M	2020	2897	2020-2897	2002-07-01	STC	2024	Se	3
Hunter	Cortez	M	2020	2898	2020-2898	2002-09-22	STB	2024	Se	3
Randy	Williamson	M	2020	2899	2020-2899	2002-06-02	STC	2024	Se	3
Christopher	Butler	M	2020	2900	2020-2900	2002-03-17	STC	2024	Se	3
Kyle	Miller	M	2020	2901	2020-2901	2002-09-14	STL	2024	Se	3
Michael	Johnson	M	2020	2902	2020-2902	2002-08-12	STL	2024	Se	3
Timothy	Russell	M	2020	2903	2020-2903	2002-09-06	STB	2024	Se	3
Timothy	Gardner	M	2020	2904	2020-2904	2002-01-21	STM	2024	Se	3
Adam	Stout	M	2020	2905	2020-2905	2002-11-12	STM	2024	Se	3
Zachary	Herrera	M	2020	2906	2020-2906	2002-01-06	STM	2024	Se	3
Steven	Williams	M	2020	2907	2020-2907	2002-01-15	STL	2024	Se	3
Joseph	Cruz	M	2020	2908	2020-2908	2002-09-27	STB	2024	Se	3
Christian	Gonzalez	M	2020	2909	2020-2909	2002-01-03	STB	2024	Se	3
Philip	Rodriguez	M	2020	2910	2020-2910	2002-12-20	STM	2024	Se	3
Adrian	Rosales	M	2020	2911	2020-2911	2002-08-26	STM	2024	Se	3
Stephen	Fischer	M	2020	2912	2020-2912	2002-08-18	STL	2024	Se	3
Brian	Henderson	M	2020	2913	2020-2913	2002-07-24	STM	2024	Se	3
Ethan	Tanner	M	2020	2914	2020-2914	2002-08-19	STM	2024	Se	3
Christopher	Stafford	M	2020	2915	2020-2915	2002-07-09	STM	2024	Se	3
Michael	Kelley	M	2020	2916	2020-2916	2002-01-21	STM	2024	Se	3
David	Mcneil	M	2020	2917	2020-2917	2002-12-25	STM	2024	Se	3
Tommy	Sandoval	M	2020	2918	2020-2918	2002-06-13	STC	2024	Se	3
Richard	Johnson	M	2020	2919	2020-2919	2002-12-24	STB	2024	Se	3
Donald	Bray	M	2020	2920	2020-2920	2002-06-20	STL	2024	Se	3
Matthew	Gray	M	2020	2921	2020-2921	2002-09-16	STB	2024	Se	3
Thomas	Ford	M	2020	2922	2020-2922	2002-09-14	STC	2024	Se	3
Brandon	Hoffman	M	2020	2923	2020-2923	2002-02-17	STC	2024	Se	3
Tyler	Montgomery	M	2020	2924	2020-2924	2002-03-24	STB	2024	Se	3
Tony	Tucker	M	2020	2925	2020-2925	2002-02-22	STL	2024	Se	3
Shawn	Hughes	M	2020	2926	2020-2926	2002-01-03	STC	2024	Se	3
David	Stewart	M	2020	2927	2020-2927	2002-03-01	STM	2024	Se	3
John	Dunn	M	2020	2928	2020-2928	2002-05-03	STM	2024	Se	3
David	Johnson	M	2020	2929	2020-2929	2002-04-23	STC	2024	Se	3
Juan	Robinson	M	2020	2930	2020-2930	2002-07-07	STL	2024	Se	3
Jeffrey	Leonard	M	2020	2931	2020-2931	2002-05-11	STM	2024	Se	3
Chad	Mullen	M	2020	2932	2020-2932	2002-12-15	STC	2024	Se	3
John	Powell	M	2020	2933	2020-2933	2002-07-02	STM	2024	Se	3
Ronald	Anderson	M	2020	2934	2020-2934	2002-02-27	STL	2024	Se	3
Michael	Zamora	M	2020	2935	2020-2935	2002-05-11	STB	2024	Se	3
Jeffrey	Wolfe	M	2020	2936	2020-2936	2002-04-01	STB	2024	Se	3
Matthew	Rangel	M	2020	2937	2020-2937	2002-03-01	STM	2024	Se	3
Joseph	Rodriguez	M	2020	2938	2020-2938	2002-05-06	STB	2024	Se	3
Chad	Smith	M	2020	2939	2020-2939	2002-09-08	STL	2024	Se	3
Jeremy	Vasquez	M	2020	2940	2020-2940	2002-03-20	STB	2024	Se	3
Peter	Summers	M	2020	2941	2020-2941	2002-04-24	STC	2024	Se	3
David	Ferrell	M	2020	2942	2020-2942	2002-09-19	STC	2024	Se	3
Thomas	Johnson	M	2020	2943	2020-2943	2002-04-21	STC	2024	Se	3
Christopher	Sanchez	M	2020	2944	2020-2944	2002-11-01	STM	2024	Se	3
Jerry	Dean	M	2020	2945	2020-2945	2002-10-07	STM	2024	Se	3
Dustin	Perez	M	2020	2946	2020-2946	2002-08-11	STC	2024	Se	3
Thomas	Greer	M	2020	2947	2020-2947	2002-10-22	STC	2024	Se	3
Jason	Evans	M	2020	2948	2020-2948	2002-12-18	STB	2024	Se	3
Steven	Bryant	M	2020	2949	2020-2949	2002-06-04	STC	2024	Se	3
Eric	Tanner	M	2020	2950	2020-2950	2002-03-16	STB	2024	Se	3
Jerry	Holloway	M	2020	2951	2020-2951	2002-02-13	STL	2024	Se	3
Ryan	Young	M	2020	2952	2020-2952	2002-05-16	STL	2024	Se	3
Richard	Hines	M	2020	2953	2020-2953	2002-12-15	STC	2024	Se	3
Michael	King	M	2020	2954	2020-2954	2002-05-12	STC	2024	Se	3
Colton	Evans	M	2020	2955	2020-2955	2002-08-17	STL	2024	Se	3
Scott	Simpson	M	2020	2956	2020-2956	2002-02-19	STM	2024	Se	3
Richard	Garcia	M	2020	2957	2020-2957	2002-01-21	STC	2024	Se	3
Ryan	Martinez	M	2020	2958	2020-2958	2002-04-23	STC	2024	Se	3
Richard	Benton	M	2020	2959	2020-2959	2002-11-15	STM	2024	Se	3
Michael	Harris	M	2020	2960	2020-2960	2002-08-11	STB	2024	Se	3
Tyler	Davila	M	2020	2961	2020-2961	2002-07-19	STL	2024	Se	3
Larry	Lawrence	M	2020	2962	2020-2962	2002-04-08	STM	2024	Se	3
William	Johnson	M	2020	2963	2020-2963	2002-06-16	STL	2024	Se	3
Robert	Mann	M	2020	2964	2020-2964	2002-09-18	STB	2024	Se	3
Patrick	Ruiz	M	2020	2965	2020-2965	2002-02-23	STM	2024	Se	3
Dakota	Simpson	M	2020	2966	2020-2966	2002-09-06	STM	2024	Se	3
Dennis	Smith	M	2020	2967	2020-2967	2002-07-21	STM	2024	Se	3
Brandon	Smith	M	2020	2968	2020-2968	2002-07-21	STM	2024	Se	3
Kevin	Calderon	M	2020	2969	2020-2969	2002-02-07	STM	2024	Se	3
Larry	Hammond	M	2020	2970	2020-2970	2002-01-25	STC	2024	Se	3
Glenn	Carr	M	2020	2971	2020-2971	2002-07-05	STL	2024	Se	3
Eric	Nelson	M	2020	2972	2020-2972	2002-04-14	STC	2024	Se	3
Michael	Jimenez	M	2020	2973	2020-2973	2002-03-13	STB	2024	Se	3
Edward	Dalton	M	2020	2974	2020-2974	2002-08-28	STC	2024	Se	3
Timothy	Barber	M	2020	2975	2020-2975	2002-12-13	STL	2024	Se	3
Richard	Johnson	M	2020	2976	2020-2976	2002-04-26	STM	2024	Se	3
Douglas	Boyle	M	2020	2977	2020-2977	2002-02-20	STC	2024	Se	3
Daniel	Miles	M	2020	2978	2020-2978	2002-05-21	STM	2024	Se	3
Alan	Gordon	M	2020	2979	2020-2979	2002-09-05	STC	2024	Se	3
Alexander	Ruiz	M	2020	2980	2020-2980	2002-07-25	STC	2024	Se	3
Matthew	Peterson	M	2020	2981	2020-2981	2002-12-05	STL	2024	Se	3
Steven	Gomez	M	2020	2982	2020-2982	2002-09-19	STM	2024	Se	3
Adam	Berger	M	2020	2983	2020-2983	2002-05-10	STM	2024	Se	3
Austin	Archer	M	2020	2984	2020-2984	2002-04-15	STC	2024	Se	3
Tyler	Hicks	M	2020	2985	2020-2985	2002-07-27	STC	2024	Se	3
Luke	Bridges	M	2020	2986	2020-2986	2002-09-07	STC	2024	Se	3
Richard	Hall	M	2020	2987	2020-2987	2002-07-25	STB	2024	Se	3
Brent	Smith	M	2020	2988	2020-2988	2002-04-19	STC	2024	Se	3
James	Love	M	2020	2989	2020-2989	2002-09-21	STB	2024	Se	3
Peter	Smith	M	2020	2990	2020-2990	2002-03-14	STL	2024	Se	3
Michael	Preston	M	2020	2991	2020-2991	2002-04-14	STM	2024	Se	3
Kevin	Wilson	M	2020	2992	2020-2992	2002-10-16	STB	2024	Se	3
Julian	Olson	M	2020	2993	2020-2993	2002-11-23	STL	2024	Se	3
Charles	Taylor	M	2020	2994	2020-2994	2002-11-14	STM	2024	Se	3
Cody	Price	M	2020	2995	2020-2995	2002-08-04	STM	2024	Se	3
Ryan	Lee	M	2020	2996	2020-2996	2002-02-23	STC	2024	Se	3
Matthew	Ramos	M	2020	2997	2020-2997	2002-08-02	STL	2024	Se	3
Alan	Colon	M	2020	2998	2020-2998	2002-03-18	STB	2024	Se	3
Shawn	Smith	M	2020	2999	2020-2999	2002-03-16	STM	2024	Se	3
Adam	Horne	M	2020	3000	2020-3000	2002-01-14	STM	2024	Se	3
Devon	Russell	M	2020	3001	2020-3001	2002-04-18	STB	2024	Se	3
William	Green	M	2020	3002	2020-3002	2002-12-24	STC	2024	Se	3
Robert	Wolfe	M	2020	3003	2020-3003	2002-05-09	STL	2024	Se	3
David	Rogers	M	2020	3004	2020-3004	2002-10-14	STB	2024	Se	3
Bryan	Santos	M	2020	3005	2020-3005	2002-04-24	STM	2024	Se	3
Jose	Harvey	M	2020	3006	2020-3006	2002-06-06	STC	2024	Se	3
Thomas	Phelps	M	2020	3007	2020-3007	2002-10-23	STL	2024	Se	3
Michael	Anderson	M	2020	3008	2020-3008	2002-10-04	STL	2024	Se	3
David	Hernandez	M	2020	3009	2020-3009	2002-12-01	STB	2024	Se	3
Dale	Charles	M	2020	3010	2020-3010	2002-11-28	STC	2024	Se	3
Anthony	Harrell	M	2020	3011	2020-3011	2002-09-09	STL	2024	Se	3
Jason	Thomas	M	2020	3012	2020-3012	2002-06-04	STM	2024	Se	3
James	Martinez	M	2020	3013	2020-3013	2002-02-19	STL	2024	Se	3
Leonard	Robinson	M	2020	3014	2020-3014	2002-03-01	STM	2024	Se	3
Ryan	Matthews	M	2020	3015	2020-3015	2002-06-06	STC	2024	Se	3
Michael	Johnson	M	2020	3016	2020-3016	2002-03-22	STB	2024	Se	3
Bradley	Edwards	M	2020	3017	2020-3017	2002-07-21	STM	2024	Se	3
Kevin	Bailey	M	2020	3018	2020-3018	2002-11-11	STC	2024	Se	3
Todd	Moore	M	2020	3019	2020-3019	2002-07-09	STL	2024	Se	3
James	Martinez	M	2020	3020	2020-3020	2002-01-25	STM	2024	Se	3
Mario	Brown	M	2020	3021	2020-3021	2002-03-18	STL	2024	Se	3
Brian	Hahn	M	2020	3022	2020-3022	2002-10-07	STM	2024	Se	3
Seth	Hernandez	M	2020	3023	2020-3023	2002-12-24	STM	2024	Se	3
Zachary	Nichols	M	2020	3024	2020-3024	2002-06-19	STC	2024	Se	3
Brian	Adams	M	2020	3025	2020-3025	2002-08-16	STB	2024	Se	3
Andrew	Saunders	M	2020	3026	2020-3026	2002-04-06	STM	2024	Se	3
James	Owens	M	2020	3027	2020-3027	2002-12-21	STB	2024	Se	3
Jonathan	Bishop	M	2020	3028	2020-3028	2002-11-22	STM	2024	Se	3
Jacob	Santos	M	2020	3029	2020-3029	2002-11-15	STC	2024	Se	3
Joshua	Scott	M	2020	3030	2020-3030	2002-06-23	STB	2024	Se	3
Michael	Roberts	M	2020	3031	2020-3031	2002-01-17	STB	2024	Se	3
Brian	Garcia	M	2020	3032	2020-3032	2002-02-13	STC	2024	Se	3
Robert	Curtis	M	2020	3033	2020-3033	2002-05-04	STC	2024	Se	3
Daniel	Murray	M	2020	3034	2020-3034	2002-04-09	STC	2024	Se	3
Jonathan	Gonzalez	M	2020	3035	2020-3035	2002-07-13	STB	2024	Se	3
Christopher	Carter	M	2020	3036	2020-3036	2002-03-28	STC	2024	Se	3
Andrew	Bates	M	2020	3037	2020-3037	2002-09-28	STB	2024	Se	3
Keith	Kramer	M	2020	3038	2020-3038	2002-07-23	STL	2024	Se	3
Todd	Peterson	M	2020	3039	2020-3039	2002-12-12	STL	2024	Se	3
Joshua	Brown	M	2020	3040	2020-3040	2002-05-06	STC	2024	Se	3
Cody	Anderson	M	2020	3041	2020-3041	2002-05-02	STB	2024	Se	3
Steven	Caldwell	M	2020	3042	2020-3042	2002-09-19	STB	2024	Se	3
Wesley	Hinton	M	2020	3043	2020-3043	2002-12-17	STC	2024	Se	3
Brian	Anderson	M	2020	3044	2020-3044	2002-03-17	STM	2024	Se	3
Gilbert	Burns	M	2020	3045	2020-3045	2002-03-26	STM	2024	Se	3
Christopher	Hale	M	2020	3046	2020-3046	2002-04-20	STM	2024	Se	3
Hector	White	M	2020	3047	2020-3047	2002-04-06	STC	2024	Se	3
James	Bush	M	2020	3048	2020-3048	2002-10-09	STB	2024	Se	3
Benjamin	Wiggins	M	2020	3049	2020-3049	2002-05-22	STB	2024	Se	3
Alex	Proctor	M	2020	3050	2020-3050	2002-08-08	STM	2024	Se	3
Thomas	Bryant	M	2020	3051	2020-3051	2002-04-10	STM	2024	Se	3
David	Clark	M	2020	3052	2020-3052	2002-07-06	STM	2024	Se	3
Michael	Guzman	M	2020	3053	2020-3053	2002-08-10	STL	2024	Se	3
Michael	Bowers	M	2020	3054	2020-3054	2002-08-26	STL	2024	Se	3
Jason	Lopez	M	2020	3055	2020-3055	2002-05-18	STB	2024	Se	3
Michael	Holmes	M	2020	3056	2020-3056	2002-02-22	STM	2024	Se	3
Andrew	Cunningham	M	2020	3057	2020-3057	2002-11-04	STM	2024	Se	3
Daniel	Vang	M	2020	3058	2020-3058	2002-06-25	STM	2024	Se	3
Thomas	Watkins	M	2020	3059	2020-3059	2002-12-16	STB	2024	Se	3
Ryan	Chan	M	2020	3060	2020-3060	2002-02-14	STL	2024	Se	3
James	Pineda	M	2020	3061	2020-3061	2002-11-27	STC	2024	Se	3
Dustin	Duncan	M	2020	3062	2020-3062	2002-11-03	STB	2024	Se	3
Malik	Campbell	M	2020	3063	2020-3063	2002-05-16	STL	2024	Se	3
Craig	Huerta	M	2020	3064	2020-3064	2002-11-17	STM	2024	Se	3
Adam	Mcguire	M	2020	3065	2020-3065	2002-03-03	STC	2024	Se	3
Henry	Hall	M	2020	3066	2020-3066	2002-07-09	STB	2024	Se	3
Alexander	Mann	M	2020	3067	2020-3067	2002-11-21	STM	2024	Se	3
Donald	Villarreal	M	2020	3068	2020-3068	2002-11-28	STC	2024	Se	3
Michael	Murphy	M	2020	3069	2020-3069	2002-09-09	STB	2024	Se	3
Christian	Dickerson	M	2020	3070	2020-3070	2002-02-21	STB	2024	Se	3
Nicholas	Franco	M	2020	3071	2020-3071	2002-04-26	STM	2024	Se	3
Jason	Adams	M	2020	3072	2020-3072	2002-05-07	STL	2024	Se	3
Aaron	Wells	M	2020	3073	2020-3073	2002-08-26	STC	2024	Se	3
Nathan	Gentry	M	2020	3074	2020-3074	2002-05-19	STM	2024	Se	3
James	Beard	M	2020	3075	2020-3075	2002-11-08	STB	2024	Se	3
Daniel	Patterson	M	2020	3076	2020-3076	2002-07-23	STM	2024	Se	3
Ryan	Smith	M	2020	3077	2020-3077	2002-11-16	STB	2024	Se	3
Steven	Beltran	M	2020	3078	2020-3078	2002-09-20	STB	2024	Se	3
Samuel	Velez	M	2020	3079	2020-3079	2002-05-23	STC	2024	Se	3
Anthony	Flowers	M	2020	3080	2020-3080	2002-06-17	STB	2024	Se	3
Christopher	Smith	M	2020	3081	2020-3081	2002-06-07	STC	2024	Se	3
Scott	White	M	2020	3082	2020-3082	2002-05-19	STC	2024	Se	3
Jason	Howard	M	2020	3083	2020-3083	2002-04-04	STM	2024	Se	3
Hunter	Garcia	M	2020	3084	2020-3084	2002-12-09	STC	2024	Se	3
Ethan	Orozco	M	2020	3085	2020-3085	2002-07-04	STC	2024	Se	3
Paul	Hess	M	2020	3086	2020-3086	2002-12-14	STM	2024	Se	3
Manuel	Green	M	2020	3087	2020-3087	2002-09-24	STC	2024	Se	3
Jeffrey	Olsen	M	2020	3088	2020-3088	2002-10-26	STL	2024	Se	3
Travis	Miller	M	2020	3089	2020-3089	2002-08-12	STC	2024	Se	3
Nathan	Newman	M	2020	3090	2020-3090	2002-01-17	STC	2024	Se	3
Lonnie	Morrison	M	2020	3091	2020-3091	2002-12-10	STM	2024	Se	3
Noah	Oconnor	M	2020	3092	2020-3092	2002-07-07	STL	2024	Se	3
Roger	Green	M	2020	3093	2020-3093	2002-09-01	STC	2024	Se	3
David	Allen	M	2020	3094	2020-3094	2002-05-10	STM	2024	Se	3
Dustin	Singh	M	2020	3095	2020-3095	2002-07-28	STM	2024	Se	3
Matthew	Dixon	M	2020	3096	2020-3096	2002-01-24	STM	2024	Se	3
James	Pope	M	2020	3097	2020-3097	2002-03-06	STB	2024	Se	3
Mark	Potts	M	2020	3098	2020-3098	2002-04-26	STC	2024	Se	3
Jeremy	Ryan	M	2020	3099	2020-3099	2002-10-16	STB	2024	Se	3
Benjamin	Morrow	M	2020	3100	2020-3100	2002-06-12	STC	2024	Se	3
Kevin	Chan	M	2020	3101	2020-3101	2002-02-18	STB	2024	Se	3
Paul	Reed	M	2020	3102	2020-3102	2002-02-09	STM	2024	Se	3
Daniel	Stanton	M	2020	3103	2020-3103	2002-08-09	STM	2024	Se	3
Michael	Proctor	M	2020	3104	2020-3104	2002-09-18	STB	2024	Se	3
Timothy	Montgomery	M	2020	3105	2020-3105	2002-06-12	STC	2024	Se	3
Stephen	Watson	M	2020	3106	2020-3106	2002-02-24	STM	2024	Se	3
Sean	Adams	M	2020	3107	2020-3107	2002-09-25	STB	2024	Se	3
Matthew	Davidson	M	2020	3108	2020-3108	2002-09-27	STM	2024	Se	3
Oscar	Jones	M	2020	3109	2020-3109	2002-08-10	STC	2024	Se	3
John	Ward	M	2020	3110	2020-3110	2002-06-26	STL	2024	Se	3
Matthew	Bennett	M	2020	3111	2020-3111	2002-12-25	STC	2024	Se	3
Richard	Lopez	M	2020	3112	2020-3112	2002-03-22	STL	2024	Se	3
Christopher	Robertson	M	2020	3113	2020-3113	2002-02-11	STM	2024	Se	3
Henry	White	M	2020	3114	2020-3114	2002-06-26	STM	2024	Se	3
Earl	Flores	M	2020	3115	2020-3115	2002-03-18	STL	2024	Se	3
Andrew	Myers	M	2020	3116	2020-3116	2002-07-02	STL	2024	Se	3
Robert	Brown	M	2020	3117	2020-3117	2002-07-25	STC	2024	Se	3
Zachary	Soto	M	2020	3118	2020-3118	2002-08-26	STL	2024	Se	3
Mark	Mcdaniel	M	2020	3119	2020-3119	2002-03-03	STC	2024	Se	3
Thomas	Adams	M	2020	3120	2020-3120	2002-12-12	STM	2024	Se	3
John	Caldwell	M	2020	3121	2020-3121	2002-01-09	STC	2024	Se	3
Paul	Barnes	M	2020	3122	2020-3122	2002-04-27	STB	2024	Se	3
John	Ruiz	M	2020	3123	2020-3123	2002-05-24	STM	2024	Se	3
Mark	Bradley	M	2020	3124	2020-3124	2002-09-23	STC	2024	Se	3
Edward	Taylor	M	2020	3125	2020-3125	2002-09-22	STB	2024	Se	3
Kenneth	Schultz	M	2020	3126	2020-3126	2002-08-17	STL	2024	Se	3
Nicholas	Stewart	M	2020	3127	2020-3127	2002-01-15	STM	2024	Se	3
Jesse	Brown	M	2020	3128	2020-3128	2002-11-01	STC	2024	Se	3
Curtis	Ewing	M	2020	3129	2020-3129	2002-03-28	STC	2024	Se	3
Matthew	Weaver	M	2020	3130	2020-3130	2002-07-11	STC	2024	Se	3
Brian	Ford	M	2020	3131	2020-3131	2002-06-24	STC	2024	Se	3
Kenneth	Stevens	M	2020	3132	2020-3132	2002-09-20	STM	2024	Se	3
Thomas	Landry	M	2020	3133	2020-3133	2002-06-21	STC	2024	Se	3
Mitchell	Miller	M	2020	3134	2020-3134	2002-03-24	STC	2024	Se	3
Sean	Mills	M	2020	3135	2020-3135	2002-07-01	STB	2024	Se	3
Patrick	Booth	M	2020	3136	2020-3136	2002-08-04	STC	2024	Se	3
Ronald	Horn	M	2020	3137	2020-3137	2002-01-24	STL	2024	Se	3
Jeffrey	Hubbard	M	2020	3138	2020-3138	2002-03-27	STB	2024	Se	3
Brett	Ward	M	2020	3139	2020-3139	2002-09-22	STB	2024	Se	3
Miguel	Harding	M	2020	3140	2020-3140	2002-04-24	STL	2024	Se	3
Shane	Reed	M	2020	3141	2020-3141	2002-01-23	STM	2024	Se	3
David	Bennett	M	2020	3142	2020-3142	2002-06-06	STM	2024	Se	3
Roger	Garcia	M	2020	3143	2020-3143	2002-04-10	STM	2024	Se	3
Scott	Gardner	M	2020	3144	2020-3144	2002-03-06	STC	2024	Se	3
William	Hodges	M	2020	3145	2020-3145	2002-03-08	STB	2024	Se	3
James	Jimenez	M	2020	3146	2020-3146	2002-04-12	STB	2024	Se	3
David	Combs	M	2020	3147	2020-3147	2002-07-10	STM	2024	Se	3
Joshua	Baker	M	2020	3148	2020-3148	2002-01-26	STC	2024	Se	3
Ivan	Johnson	M	2020	3149	2020-3149	2002-07-28	STL	2024	Se	3
Joseph	Walters	M	2020	3150	2020-3150	2002-07-08	STC	2024	Se	3
Antonio	Moore	M	2020	3151	2020-3151	2002-06-20	STM	2024	Se	3
Robert	Hughes	M	2020	3152	2020-3152	2002-11-19	STB	2024	Se	3
Christopher	Sanchez	M	2020	3153	2020-3153	2002-05-24	STC	2024	Se	3
Seth	Olson	M	2020	3154	2020-3154	2002-11-12	STB	2024	Se	3
James	Santiago	M	2020	3155	2020-3155	2002-04-18	STC	2024	Se	3
Michael	Jefferson	M	2020	3156	2020-3156	2002-05-06	STM	2024	Se	3
Alexander	Duncan	M	2020	3157	2020-3157	2002-02-19	STB	2024	Se	3
Nicholas	Reed	M	2020	3158	2020-3158	2002-08-07	STM	2024	Se	3
Robert	Orr	M	2020	3159	2020-3159	2002-10-01	STC	2024	Se	3
William	Bryant	M	2020	3160	2020-3160	2002-10-26	STC	2024	Se	3
Jon	Hurley	M	2020	3161	2020-3161	2002-09-05	STM	2024	Se	3
Robert	Little	M	2020	3162	2020-3162	2002-04-19	STC	2024	Se	3
Randy	Meyers	M	2020	3163	2020-3163	2002-05-03	STM	2024	Se	3
Dylan	Wells	M	2020	3164	2020-3164	2002-09-12	STL	2024	Se	3
Philip	Foster	M	2020	3165	2020-3165	2002-08-04	STL	2024	Se	3
Benjamin	Brown	M	2020	3166	2020-3166	2002-10-13	STM	2024	Se	3
Dakota	Frank	M	2020	3167	2020-3167	2002-01-10	STC	2024	Se	3
