first_name,last_name,gender,matriculation_year,matriculation_number,student_id,date_of_birth,college,class_of,level,level_for_sorting
Nicholas,Clark,M,2020,1993,2020-1993,2002-07-19,STB,2024,Fr,0
Kevin,Compton,M,2020,1994,2020-1994,2002-07-20,STL,2024,Fr,0
Michael,Douglas,M,2020,1995,2020-1995,2002-08-09,STB,2024,Fr,0
Joseph,Ford,M,2020,1996,2020-1996,2002-04-18,STC,2024,Fr,0
Troy,Diaz,M,2020,1997,2020-1997,2002-06-14,STM,2024,Fr,0
Tyler,Garcia,M,2020,1998,2020-1998,2002-01-14,STC,2024,Fr,0
James,Johnson,M,2020,1999,2020-1999,2002-04-22,STM,2024,Fr,0
Matthew,Hunter,M,2020,2000,2020-2000,2002-02-14,STM,2024,Fr,0
Dustin,Smith,M,2020,2001,2020-2001,2002-11-27,STM,2024,Fr,0
Zachary,Rodriguez,M,2020,2002,2020-2002,2002-06-20,STL,2024,Fr,0
Kyle,Anderson,M,2020,2003,2020-2003,2002-09-24,STC,2024,Fr,0
Drew,Smith,M,2020,2004,2020-2004,2002-09-27,STL,2024,Fr,0
Carl,Cooper,M,2020,2005,2020-2005,2002-07-13,STC,2024,Fr,0
Shawn,Garcia,M,2020,2006,2020-2006,2002-02-10,STL,2024,Fr,0
Michael,Cruz,M,2020,2007,2020-2007,2002-06-02,STM,2024,Fr,0
Mark,Cain,M,2020,2008,2020-2008,2002-04-16,STC,2024,Fr,0
Connor,Glenn,M,2020,2009,2020-2009,2002-11-17,STL,2024,Fr,0
David,Thompson,M,2020,2010,2020-2010,2002-02-23,STM,2024,Fr,0
Jeffrey,Graham,M,2020,2011,2020-2011,2002-06-21,STL,2024,Fr,0
Travis,Simpson,M,2020,2012,2020-2012,2002-08-18,STC,2024,Fr,0
James,Stewart,M,2020,2013,2020-2013,2002-12-27,STL,2024,Fr,0
Nicholas,Torres,M,2020,2014,2020-2014,2002-09-15,STC,2024,Fr,0
Jay,Smith,M,2020,2015,2020-2015,2002-12-06,STB,2024,Fr,0
David,Pruitt,M,2020,2016,2020-2016,2002-11-18,STC,2024,Fr,0
Aaron,Wong,M,2020,2017,2020-2017,2002-11-04,STC,2024,Fr,0
Adam,Davis,M,2020,2018,2020-2018,2002-04-14,STM,2024,Fr,0
Michael,Holmes,M,2020,2019,2020-2019,2002-08-17,STM,2024,Fr,0
Nicholas,Vaughn,M,2020,2020,2020-2020,2002-01-17,STM,2024,Fr,0
David,Martinez,M,2020,2021,2020-2021,2002-09-11,STM,2024,Fr,0
Gavin,White,M,2020,2022,2020-2022,2002-09-27,STM,2024,Fr,0
Kenneth,White,M,2020,2023,2020-2023,2002-08-07,STB,2024,Fr,0
Ronald,Velazquez,M,2020,2024,2020-2024,2002-08-05,STB,2024,Fr,0
Maurice,Stewart,M,2020,2025,2020-2025,2002-05-24,STC,2024,Fr,0
Matthew,Merritt,M,2020,2026,2020-2026,2002-04-05,STB,2024,Fr,0
Edward,Sullivan,M,2020,2027,2020-2027,2002-01-22,STM,2024,Fr,0
Daniel,Herrera,M,2020,2028,2020-2028,2002-08-22,STC,2024,Fr,0
Neil,Russell,M,2020,2029,2020-2029,2002-03-07,STB,2024,Fr,0
Jeffrey,Stein,M,2020,2030,2020-2030,2002-03-01,STM,2024,Fr,0
John,Ibarra,M,2020,2031,2020-2031,2002-10-13,STC,2024,Fr,0
Brandon,Matthews,M,2020,2032,2020-2032,2002-09-02,STC,2024,Fr,0
Gregory,Williams,M,2020,2033,2020-2033,2002-01-19,STM,2024,Fr,0
Johnny,Williams,M,2020,2034,2020-2034,2002-02-19,STB,2024,Fr,0
Steven,Craig,M,2020,2035,2020-2035,2002-11-25,STB,2024,Fr,0
David,Burke,M,2020,2036,2020-2036,2002-04-09,STC,2024,Fr,0
Donald,Carroll,M,2020,2037,2020-2037,2002-08-13,STC,2024,Fr,0
Andrew,Scott,M,2020,2038,2020-2038,2002-01-17,STC,2024,Fr,0
Brian,Eaton,M,2020,2039,2020-2039,2002-03-22,STL,2024,Fr,0
Grant,Gomez,M,2020,2040,2020-2040,2002-06-16,STL,2024,Fr,0
Andrew,Walker,M,2020,2041,2020-2041,2002-12-02,STB,2024,Fr,0
Mark,Stevens,M,2020,2042,2020-2042,2002-11-16,STL,2024,Fr,0
Kevin,Moore,M,2020,2043,2020-2043,2002-06-25,STC,2024,Fr,0
Brent,Rice,M,2020,2044,2020-2044,2002-05-18,STM,2024,Fr,0
Jason,Hernandez,M,2020,2045,2020-2045,2002-03-27,STC,2024,Fr,0
Benjamin,Vazquez,M,2020,2046,2020-2046,2002-01-25,STC,2024,Fr,0
John,Schmitt,M,2020,2047,2020-2047,2002-10-19,STB,2024,Fr,0
Bradley,Dunn,M,2020,2048,2020-2048,2002-04-03,STL,2024,Fr,0
Ronald,Fowler,M,2020,2049,2020-2049,2002-01-04,STB,2024,Fr,0
Christopher,Warner,M,2020,2050,2020-2050,2002-09-13,STC,2024,Fr,0
Tyler,Fry,M,2020,2051,2020-2051,2002-11-15,STC,2024,Fr,0
Victor,Miller,M,2020,2052,2020-2052,2002-11-05,STL,2024,Fr,0
Larry,Johnson,M,2020,2053,2020-2053,2002-08-02,STC,2024,Fr,0
Grant,Reed,M,2020,2054,2020-2054,2002-10-22,STC,2024,Fr,0
Steven,Thomas,M,2020,2055,2020-2055,2002-10-19,STL,2024,Fr,0
Patrick,Mendoza,M,2020,2056,2020-2056,2002-08-17,STB,2024,Fr,0
Kevin,Dennis,M,2020,2057,2020-2057,2002-01-02,STB,2024,Fr,0
David,Joyce,M,2020,2058,2020-2058,2002-02-01,STB,2024,Fr,0
Benjamin,Herrera,M,2020,2059,2020-2059,2002-09-23,STB,2024,Fr,0
Justin,Gibson,M,2020,2060,2020-2060,2002-03-14,STC,2024,Fr,0
Devin,Reid,M,2020,2061,2020-2061,2002-04-14,STC,2024,Fr,0
Joseph,Hernandez,M,2020,2062,2020-2062,2002-07-10,STL,2024,Fr,0
Jason,Marshall,M,2020,2063,2020-2063,2002-01-23,STL,2024,Fr,0
Derek,Diaz,M,2020,2064,2020-2064,2002-10-12,STM,2024,Fr,0
Joshua,Peck,M,2020,2065,2020-2065,2002-05-25,STB,2024,Fr,0
Perry,Montgomery,M,2020,2066,2020-2066,2002-04-19,STC,2024,Fr,0
William,Carr,M,2020,2067,2020-2067,2002-07-10,STL,2024,Fr,0
Joshua,Tucker,M,2020,2068,2020-2068,2002-12-15,STL,2024,Fr,0
Aaron,Patel,M,2020,2069,2020-2069,2002-10-14,STC,2024,Fr,0
Samuel,Martinez,M,2020,2070,2020-2070,2002-07-21,STC,2024,Fr,0
Larry,Rogers,M,2020,2071,2020-2071,2002-11-23,STB,2024,Fr,0
Christopher,Villarreal,M,2020,2072,2020-2072,2002-06-19,STM,2024,Fr,0
Kevin,Moreno,M,2020,2073,2020-2073,2002-05-07,STM,2024,Fr,0
George,Logan,M,2020,2074,2020-2074,2002-04-10,STM,2024,Fr,0
Herbert,Anderson,M,2020,2075,2020-2075,2002-11-07,STC,2024,Fr,0
Matthew,Gray,M,2020,2076,2020-2076,2002-04-16,STM,2024,Fr,0
William,Brown,M,2020,2077,2020-2077,2002-12-12,STC,2024,Fr,0
Adrian,Walters,M,2020,2078,2020-2078,2002-04-15,STM,2024,Fr,0
John,Franklin,M,2020,2079,2020-2079,2002-07-26,STB,2024,Fr,0
Jeremy,Summers,M,2020,2080,2020-2080,2002-06-08,STC,2024,Fr,0
Derek,Ellison,M,2020,2081,2020-2081,2002-10-21,STM,2024,Fr,0
Steven,Castro,M,2020,2082,2020-2082,2002-07-10,STL,2024,Fr,0
Paul,Anderson,M,2020,2083,2020-2083,2002-10-13,STL,2024,Fr,0
Andrew,Jones,M,2020,2084,2020-2084,2002-04-15,STL,2024,Fr,0
Donald,Singleton,M,2020,2085,2020-2085,2002-10-26,STB,2024,Fr,0
Devin,Wright,M,2020,2086,2020-2086,2002-06-03,STM,2024,Fr,0
David,Gomez,M,2020,2087,2020-2087,2002-11-17,STM,2024,Fr,0
Michael,Garcia,M,2020,2088,2020-2088,2002-07-23,STB,2024,Fr,0
George,Rodriguez,M,2020,2089,2020-2089,2002-04-18,STB,2024,Fr,0
Alexis,Mcdaniel,M,2020,2090,2020-2090,2002-02-22,STC,2024,Fr,0
Tyler,Burton,M,2020,2091,2020-2091,2002-02-05,STL,2024,Fr,0
Vincent,Holland,M,2020,2092,2020-2092,2002-05-02,STM,2024,Fr,0
Samuel,Mckenzie,M,2020,2093,2020-2093,2002-08-28,STC,2024,Fr,0
Justin,Escobar,M,2020,2094,2020-2094,2002-10-14,STC,2024,Fr,0
Kyle,Davis,M,2020,2095,2020-2095,2002-03-03,STC,2024,Fr,0
John,Avila,M,2020,2096,2020-2096,2002-06-22,STC,2024,Fr,0
Adam,Smith,M,2020,2097,2020-2097,2002-02-08,STC,2024,Fr,0
Philip,Gross,M,2020,2098,2020-2098,2002-09-19,STB,2024,Fr,0
Walter,Bradshaw,M,2020,2099,2020-2099,2002-12-19,STM,2024,Fr,0
Kevin,Smith,M,2020,2100,2020-2100,2002-07-13,STC,2024,Fr,0
Patrick,Reyes,M,2020,2101,2020-2101,2002-10-23,STC,2024,Fr,0
Dan,Carson,M,2020,2102,2020-2102,2002-09-19,STC,2024,Fr,0
Cameron,Lawrence,M,2020,2103,2020-2103,2002-12-17,STM,2024,Fr,0
Brian,Hernandez,M,2020,2104,2020-2104,2002-07-15,STB,2024,Fr,0
Caleb,Harper,M,2020,2105,2020-2105,2002-04-23,STB,2024,Fr,0
Brian,Pearson,M,2020,2106,2020-2106,2002-12-13,STL,2024,Fr,0
Eric,Brewer,M,2020,2107,2020-2107,2002-04-14,STM,2024,Fr,0
Phillip,Johnson,M,2020,2108,2020-2108,2002-03-12,STB,2024,Fr,0
Tyler,Byrd,M,2020,2109,2020-2109,2002-10-13,STM,2024,Fr,0
Nathan,Clark,M,2020,2110,2020-2110,2002-11-08,STB,2024,Fr,0
Adam,Moore,M,2020,2111,2020-2111,2002-09-23,STL,2024,Fr,0
Mark,Harris,M,2020,2112,2020-2112,2002-06-14,STC,2024,Fr,0
Andrew,Terry,M,2020,2113,2020-2113,2002-02-06,STM,2024,Fr,0
Riley,Strickland,M,2020,2114,2020-2114,2002-08-05,STM,2024,Fr,0
Timothy,Garcia,M,2020,2115,2020-2115,2002-10-11,STC,2024,Fr,0
Douglas,Nguyen,M,2020,2116,2020-2116,2002-06-18,STB,2024,Fr,0
Andrew,Lynch,M,2020,2117,2020-2117,2002-11-02,STC,2024,Fr,0
Michael,Ramirez,M,2020,2118,2020-2118,2002-07-06,STC,2024,Fr,0
Logan,Cooper,M,2020,2119,2020-2119,2002-03-03,STC,2024,Fr,0
Michael,Stevens,M,2020,2120,2020-2120,2002-08-21,STB,2024,Fr,0
Carl,Johnson,M,2020,2121,2020-2121,2002-06-06,STM,2024,Fr,0
John,Estrada,M,2020,2122,2020-2122,2002-05-17,STC,2024,Fr,0
Robert,Hall,M,2020,2123,2020-2123,2002-03-06,STL,2024,Fr,0
Curtis,Schroeder,M,2020,2124,2020-2124,2002-10-03,STC,2024,Fr,0
Christian,Miller,M,2020,2125,2020-2125,2002-10-06,STB,2024,Fr,0
William,Cunningham,M,2020,2126,2020-2126,2002-12-16,STC,2024,Fr,0
Wayne,Hernandez,M,2020,2127,2020-2127,2002-11-13,STL,2024,Fr,0
Edgar,Higgins,M,2020,2128,2020-2128,2002-06-24,STM,2024,Fr,0
Daniel,Brown,M,2020,2129,2020-2129,2002-10-24,STC,2024,Fr,0
Gabriel,Jimenez,M,2020,2130,2020-2130,2002-08-23,STL,2024,Fr,0
Clinton,Williams,M,2020,2131,2020-2131,2002-09-14,STM,2024,Fr,0
Dylan,Lee,M,2020,2132,2020-2132,2002-10-18,STM,2024,Fr,0
Daniel,Hood,M,2020,2133,2020-2133,2002-04-28,STC,2024,Fr,0
Joseph,Perez,M,2020,2134,2020-2134,2002-02-12,STB,2024,Fr,0
Justin,Watson,M,2020,2135,2020-2135,2002-12-17,STM,2024,Fr,0
Andrew,Williams,M,2020,2136,2020-2136,2002-02-12,STL,2024,Fr,0
Matthew,Parker,M,2020,2137,2020-2137,2002-03-27,STB,2024,Fr,0
Calvin,Beasley,M,2020,2138,2020-2138,2002-06-11,STB,2024,Fr,0
Nicholas,Cantrell,M,2020,2139,2020-2139,2002-06-20,STL,2024,Fr,0
Christopher,May,M,2020,2140,2020-2140,2002-05-17,STC,2024,Fr,0
Charles,Burns,M,2020,2141,2020-2141,2002-06-12,STC,2024,Fr,0
Jason,Bullock,M,2020,2142,2020-2142,2002-05-22,STB,2024,Fr,0
Tyler,Sullivan,M,2020,2143,2020-2143,2002-03-10,STC,2024,Fr,0
Alvin,Gonzalez,M,2020,2144,2020-2144,2002-02-16,STL,2024,Fr,0
Garrett,Ramsey,M,2020,2145,2020-2145,2002-01-10,STL,2024,Fr,0
Patrick,Adams,M,2020,2146,2020-2146,2002-01-27,STC,2024,Fr,0
Adrian,Wong,M,2020,2147,2020-2147,2002-11-08,STB,2024,Fr,0
Barry,Best,M,2020,2148,2020-2148,2002-10-09,STM,2024,Fr,0
David,Goodman,M,2020,2149,2020-2149,2002-08-21,STB,2024,Fr,0
Joseph,Johnson,M,2020,2150,2020-2150,2002-03-22,STB,2024,Fr,0
Michael,Mcfarland,M,2020,2151,2020-2151,2002-10-15,STC,2024,Fr,0
Christopher,George,M,2020,2152,2020-2152,2002-03-26,STB,2024,Fr,0
Matthew,Bentley,M,2020,2153,2020-2153,2002-05-16,STM,2024,Fr,0
Robert,Thomas,M,2020,2154,2020-2154,2002-07-22,STB,2024,Fr,0
David,Reed,M,2020,2155,2020-2155,2002-05-08,STB,2024,Fr,0
Marc,Prince,M,2020,2156,2020-2156,2002-10-25,STM,2024,Fr,0
Cameron,Scott,M,2020,2157,2020-2157,2002-09-10,STC,2024,Fr,0
Jeffrey,King,M,2020,2158,2020-2158,2002-09-01,STB,2024,Fr,0
Ricardo,Logan,M,2020,2159,2020-2159,2002-12-07,STB,2024,Fr,0
Jeffrey,Klein,M,2020,2160,2020-2160,2002-02-10,STM,2024,Fr,0
Gregory,Nelson,M,2020,2161,2020-2161,2002-12-25,STB,2024,Fr,0
Aaron,Williams,M,2020,2162,2020-2162,2002-05-15,STC,2024,Fr,0
Daniel,Bowman,M,2020,2163,2020-2163,2002-07-14,STM,2024,Fr,0
Richard,Allen,M,2020,2164,2020-2164,2002-08-23,STM,2024,Fr,0
Aaron,Hernandez,M,2020,2165,2020-2165,2002-08-20,STC,2024,Fr,0
Luis,Montgomery,M,2020,2166,2020-2166,2002-11-22,STL,2024,Fr,0
Evan,Donaldson,M,2020,2167,2020-2167,2002-12-27,STL,2024,Fr,0
Donald,Jackson,M,2020,2168,2020-2168,2002-09-08,STB,2024,Fr,0
Billy,Mercado,M,2020,2169,2020-2169,2002-01-06,STC,2024,Fr,0
Keith,Franco,M,2020,2170,2020-2170,2002-03-04,STC,2024,Fr,0
Michael,Wilson,M,2020,2171,2020-2171,2002-09-06,STC,2024,Fr,0
Mitchell,Allen,M,2020,2172,2020-2172,2002-10-28,STB,2024,Fr,0
Jeffrey,Moran,M,2020,2173,2020-2173,2002-09-07,STB,2024,Fr,0
Michael,Newman,M,2020,2174,2020-2174,2002-01-13,STC,2024,Fr,0
Nicholas,Knight,M,2020,2175,2020-2175,2002-11-17,STC,2024,Fr,0
Johnny,Jones,M,2020,2176,2020-2176,2002-02-22,STM,2024,Fr,0
Michael,Perez,M,2020,2177,2020-2177,2002-05-11,STM,2024,Fr,0
Brian,Roberts,M,2020,2178,2020-2178,2002-11-05,STB,2024,Fr,0
Daniel,Williamson,M,2020,2179,2020-2179,2002-02-09,STM,2024,Fr,0
Christian,Perry,M,2020,2180,2020-2180,2002-12-25,STM,2024,Fr,0
Jacob,White,M,2020,2181,2020-2181,2002-07-23,STM,2024,Fr,0
John,Wallace,M,2020,2182,2020-2182,2002-11-16,STM,2024,Fr,0
Mark,Mendoza,M,2020,2183,2020-2183,2002-01-23,STC,2024,Fr,0
Erik,Green,M,2020,2184,2020-2184,2002-03-13,STL,2024,Fr,0
James,Farmer,M,2020,2185,2020-2185,2002-05-15,STC,2024,Fr,0
Austin,Jefferson,M,2020,2186,2020-2186,2002-07-25,STM,2024,Fr,0
Kevin,Everett,M,2020,2187,2020-2187,2002-01-18,STM,2024,Fr,0
Bruce,Bell,M,2020,2188,2020-2188,2002-02-07,STM,2024,Fr,0
Shane,Marquez,M,2020,2189,2020-2189,2002-02-01,STM,2024,Fr,0
Glenn,Anderson,M,2020,2190,2020-2190,2002-06-12,STC,2024,Fr,0
Scott,Williams,M,2020,2191,2020-2191,2002-04-19,STC,2024,Fr,0
Derrick,Gillespie,M,2020,2192,2020-2192,2002-04-23,STB,2024,Fr,0
Keith,Nash,M,2020,2193,2020-2193,2002-05-05,STC,2024,Fr,0
Andrew,Maldonado,M,2020,2194,2020-2194,2002-01-15,STB,2024,Fr,0
Christopher,Leon,M,2020,2195,2020-2195,2002-05-09,STL,2024,Fr,0
Steven,Peters,M,2020,2196,2020-2196,2002-04-08,STM,2024,Fr,0
Manuel,Clark,M,2020,2197,2020-2197,2002-07-06,STM,2024,Fr,0
Brian,Williams,M,2020,2198,2020-2198,2002-09-21,STM,2024,Fr,0
Jonathan,Roberson,M,2020,2199,2020-2199,2002-03-25,STM,2024,Fr,0
Cody,Jones,M,2020,2200,2020-2200,2002-07-06,STB,2024,Fr,0
Michael,Savage,M,2020,2201,2020-2201,2002-08-04,STC,2024,Fr,0
Bryce,Garcia,M,2020,2202,2020-2202,2002-01-19,STC,2024,Fr,0
Scott,Woodard,M,2020,2203,2020-2203,2002-02-17,STL,2024,Fr,0
James,Spencer,M,2020,2204,2020-2204,2002-04-05,STB,2024,Fr,0
Daniel,Brown,M,2020,2205,2020-2205,2002-01-15,STM,2024,Fr,0
Corey,Owens,M,2020,2206,2020-2206,2002-07-06,STC,2024,Fr,0
James,Waters,M,2020,2207,2020-2207,2002-11-26,STB,2024,Fr,0
Glenn,Forbes,M,2020,2208,2020-2208,2002-03-12,STC,2024,Fr,0
Wayne,Lopez,M,2020,2209,2020-2209,2002-09-14,STM,2024,Fr,0
Matthew,Buckley,M,2020,2210,2020-2210,2002-02-18,STM,2024,Fr,0
David,Garcia,M,2020,2211,2020-2211,2002-01-26,STM,2024,Fr,0
Michael,Shields,M,2020,2212,2020-2212,2002-04-08,STL,2024,Fr,0
Robert,Little,M,2020,2213,2020-2213,2002-08-18,STM,2024,Fr,0
Brian,Hughes,M,2020,2214,2020-2214,2002-06-05,STB,2024,Fr,0
James,Mills,M,2020,2215,2020-2215,2002-02-28,STB,2024,Fr,0
Thomas,Sanchez,M,2020,2216,2020-2216,2002-12-08,STM,2024,Fr,0
Brad,Meza,M,2020,2217,2020-2217,2002-04-23,STB,2024,Fr,0
Billy,Patel,M,2020,2218,2020-2218,2002-03-21,STM,2024,Fr,0
Angel,Gomez,M,2020,2219,2020-2219,2002-06-12,STL,2024,Fr,0
Lance,Thomas,M,2020,2220,2020-2220,2002-10-03,STB,2024,Fr,0
Jason,Johnson,M,2020,2221,2020-2221,2002-07-22,STB,2024,Fr,0
Timothy,Martin,M,2020,2222,2020-2222,2002-03-01,STB,2024,Fr,0
Michael,Stephens,M,2020,2223,2020-2223,2002-09-10,STC,2024,Fr,0
Aaron,Alvarado,M,2020,2224,2020-2224,2002-07-28,STL,2024,Fr,0
Kevin,Reid,M,2020,2225,2020-2225,2002-04-09,STC,2024,Fr,0
Bruce,Chavez,M,2020,2226,2020-2226,2002-07-24,STM,2024,Fr,0
Gary,Garza,M,2020,2227,2020-2227,2002-09-01,STB,2024,Fr,0
Joshua,Mann,M,2020,2228,2020-2228,2002-02-03,STL,2024,Fr,0
Michael,French,M,2020,2229,2020-2229,2002-09-13,STC,2024,Fr,0
Mike,Morris,M,2020,2230,2020-2230,2002-05-23,STC,2024,Fr,0
Jonathan,Miller,M,2020,2231,2020-2231,2002-09-12,STM,2024,Fr,0
Casey,Hutchinson,M,2020,2232,2020-2232,2002-02-11,STC,2024,Fr,0
Stephen,Gonzalez,M,2020,2233,2020-2233,2002-01-10,STL,2024,Fr,0
Randall,Perez,M,2020,2234,2020-2234,2002-04-26,STC,2024,Fr,0
Brandon,Mitchell,M,2020,2235,2020-2235,2002-08-06,STL,2024,Fr,0
Michael,Schmidt,M,2020,2236,2020-2236,2002-07-16,STC,2024,Fr,0
Joshua,Meyers,M,2020,2237,2020-2237,2002-01-15,STB,2024,Fr,0
Craig,Wise,M,2020,2238,2020-2238,2002-09-24,STC,2024,Fr,0
Donald,Cabrera,M,2020,2239,2020-2239,2002-04-13,STC,2024,Fr,0
David,Rogers,M,2020,2240,2020-2240,2002-01-28,STL,2024,Fr,0
Casey,Valdez,M,2020,2241,2020-2241,2002-01-12,STC,2024,Fr,0
Anthony,Guzman,M,2020,2242,2020-2242,2002-05-18,STM,2024,Fr,0
Robert,Harmon,M,2020,2243,2020-2243,2002-08-24,STC,2024,Fr,0
Dustin,Casey,M,2020,2244,2020-2244,2002-05-22,STL,2024,Fr,0
James,Vincent,M,2020,2245,2020-2245,2002-10-23,STC,2024,Fr,0
Michael,Ellis,M,2020,2246,2020-2246,2002-06-25,STB,2024,Fr,0
Robert,Sanders,M,2020,2247,2020-2247,2002-10-02,STC,2024,Fr,0
Kevin,Morales,M,2020,2248,2020-2248,2002-07-05,STC,2024,Fr,0
Raymond,Chan,M,2020,2249,2020-2249,2002-11-14,STC,2024,Fr,0
Kelly,Davis,M,2020,2250,2020-2250,2002-05-08,STL,2024,Fr,0
Brandon,Lee,M,2020,2251,2020-2251,2002-05-02,STM,2024,Fr,0
Dustin,Knox,M,2020,2252,2020-2252,2002-05-22,STC,2024,Fr,0
Alan,Mays,M,2020,2253,2020-2253,2002-10-02,STC,2024,Fr,0
Brian,Wolfe,M,2020,2254,2020-2254,2002-03-22,STB,2024,Fr,0
Alexander,Sosa,M,2020,2255,2020-2255,2002-11-28,STL,2024,Fr,0
Benjamin,Curtis,M,2020,2256,2020-2256,2002-09-07,STL,2024,Fr,0
Brian,Murray,M,2020,2257,2020-2257,2002-05-08,STM,2024,Fr,0
Todd,Fisher,M,2020,2258,2020-2258,2002-01-27,STM,2024,Fr,0
Michael,Diaz,M,2020,2259,2020-2259,2002-12-18,STB,2024,Fr,0
Brian,Schwartz,M,2020,2260,2020-2260,2002-09-06,STM,2024,Fr,0
Daniel,Odonnell,M,2020,2261,2020-2261,2002-01-07,STB,2024,Fr,0
Alfred,Terry,M,2020,2262,2020-2262,2002-05-10,STC,2024,Fr,0
Aaron,Lopez,M,2020,2263,2020-2263,2002-11-15,STC,2024,Fr,0
Joseph,Gregory,M,2020,2264,2020-2264,2002-01-26,STB,2024,Fr,0
Michael,Hernandez,M,2020,2265,2020-2265,2002-09-25,STM,2024,Fr,0
Mark,Booker,M,2020,2266,2020-2266,2002-10-03,STL,2024,Fr,0
Patrick,Bennett,M,2020,2267,2020-2267,2002-12-21,STM,2024,Fr,0
Jason,Douglas,M,2020,2268,2020-2268,2002-10-21,STC,2024,Fr,0
Michael,Martin,M,2020,2269,2020-2269,2002-12-05,STC,2024,Fr,0
Michael,Martin,M,2020,2270,2020-2270,2002-03-24,STC,2024,Fr,0
Blake,Hughes,M,2020,2271,2020-2271,2002-02-09,STC,2024,Fr,0
Thomas,Thomas,M,2020,2272,2020-2272,2002-07-27,STC,2024,Fr,0
David,Armstrong,M,2020,2273,2020-2273,2002-09-08,STC,2024,Fr,0
Richard,King,M,2020,2274,2020-2274,2002-03-03,STB,2024,Fr,0
Gerald,Clark,M,2020,2275,2020-2275,2002-12-09,STL,2024,Fr,0
Brian,Edwards,M,2020,2276,2020-2276,2002-10-24,STL,2024,Fr,0
Timothy,Ramirez,M,2020,2277,2020-2277,2002-03-22,STC,2024,Fr,0
Matthew,Sanchez,M,2020,2278,2020-2278,2002-01-09,STB,2024,Fr,0
Matthew,Peterson,M,2020,2279,2020-2279,2002-01-10,STM,2024,Fr,0
James,Thompson,M,2020,2280,2020-2280,2002-08-13,STL,2024,Fr,0
Edward,Reese,M,2020,2281,2020-2281,2002-10-28,STL,2024,Fr,0
Peter,Booker,M,2020,2282,2020-2282,2002-10-24,STM,2024,Fr,0
Mike,Garcia,M,2020,2283,2020-2283,2002-09-19,STL,2024,Fr,0
Brian,Thomas,M,2020,2284,2020-2284,2002-10-16,STC,2024,Fr,0
Patrick,Martin,M,2020,2285,2020-2285,2002-06-09,STC,2024,Fr,0
Tyler,Parrish,M,2020,2286,2020-2286,2002-11-28,STB,2024,Fr,0
Derek,Bauer,M,2020,2287,2020-2287,2002-09-24,STM,2024,Fr,0
Chad,Carlson,M,2020,2288,2020-2288,2002-10-06,STC,2024,Fr,0
Nicholas,Rhodes,M,2020,2289,2020-2289,2002-06-18,STB,2024,Fr,0
Jorge,Bailey,M,2020,2290,2020-2290,2002-01-28,STB,2024,Fr,0
Damon,Guerra,M,2020,2291,2020-2291,2002-05-01,STL,2024,Fr,0
Michael,Williams,M,2020,2292,2020-2292,2002-05-26,STM,2024,Fr,0
Gary,Cochran,M,2020,2293,2020-2293,2002-05-15,STB,2024,Fr,0
Scott,Bailey,M,2020,2294,2020-2294,2002-01-28,STC,2024,Fr,0
Jesse,Morgan,M,2020,2295,2020-2295,2002-07-17,STM,2024,Fr,0
Scott,Wallace,M,2020,2296,2020-2296,2002-02-04,STC,2024,Fr,0
Aaron,Townsend,M,2020,2297,2020-2297,2002-12-27,STC,2024,Fr,0
Vincent,Schmitt,M,2020,2298,2020-2298,2002-06-26,STC,2024,Fr,0
Stephen,Lamb,M,2020,2299,2020-2299,2002-08-09,STC,2024,Fr,0
Roy,Hodges,M,2020,2300,2020-2300,2002-09-27,STM,2024,Fr,0
Robert,Atkinson,M,2020,2301,2020-2301,2002-11-26,STC,2024,Fr,0
Robert,Calhoun,M,2020,2302,2020-2302,2002-06-27,STB,2024,Fr,0
Jason,Anderson,M,2020,2303,2020-2303,2002-10-06,STM,2024,Fr,0
Kyle,Jacobs,M,2020,2304,2020-2304,2002-02-05,STC,2024,Fr,0
Tyler,Arnold,M,2020,2305,2020-2305,2002-11-06,STC,2024,Fr,0
Willie,Moore,M,2020,2306,2020-2306,2002-11-06,STC,2024,Fr,0
William,Marquez,M,2020,2307,2020-2307,2002-08-13,STC,2024,Fr,0
Ivan,Williams,M,2020,2308,2020-2308,2002-11-01,STM,2024,Fr,0
Paul,Freeman,M,2020,2309,2020-2309,2002-05-06,STM,2024,Fr,0
Michael,Jackson,M,2020,2310,2020-2310,2002-04-26,STB,2024,Fr,0
Allen,Patterson,M,2020,2311,2020-2311,2002-05-11,STL,2024,Fr,0
David,King,M,2020,2312,2020-2312,2002-08-19,STB,2024,Fr,0
Jeremy,Allen,M,2020,2313,2020-2313,2002-04-11,STC,2024,Fr,0
Randy,Williams,M,2020,2314,2020-2314,2002-04-12,STM,2024,Fr,0
Sean,Stanley,M,2020,2315,2020-2315,2002-07-09,STM,2024,Fr,0
Jon,Morris,M,2020,2316,2020-2316,2002-05-21,STM,2024,Fr,0
Donald,Ward,M,2020,2317,2020-2317,2002-04-09,STC,2024,Fr,0
David,Wilson,M,2020,2318,2020-2318,2002-04-24,STB,2024,Fr,0
Robert,Holmes,M,2020,2319,2020-2319,2002-05-18,STB,2024,Fr,0
David,Moore,M,2020,2320,2020-2320,2002-02-13,STM,2024,Fr,0
Benjamin,Kim,M,2020,2321,2020-2321,2002-02-08,STM,2024,Fr,0
Jay,Martinez,M,2020,2322,2020-2322,2002-04-23,STC,2024,Fr,0
Steve,Mendoza,M,2020,2323,2020-2323,2002-06-02,STL,2024,Fr,0
