first_name,last_name,gender,matriculation_year,matriculation_number,student_id,date_of_birth,college,class_of,level,level_for_sorting
Judy,Christensen,F,2021,790,2021-790,2003-08-26,STB,2025,Ju,2
Angela,Elliott,F,2021,791,2021-791,2003-02-08,STB,2025,Ju,2
Kelly,Perry,F,2021,792,2021-792,2003-04-12,STB,2025,Ju,2
Mary,Maddox,F,2021,793,2021-793,2003-11-27,STB,2025,Ju,2
Alyssa,Burns,F,2021,794,2021-794,2003-10-09,STC,2025,Ju,2
Michelle,Smith,F,2021,795,2021-795,2003-01-02,STB,2025,Ju,2
Tiffany,Montgomery,F,2021,796,2021-796,2003-07-20,STL,2025,Ju,2
Kimberly,Chavez,F,2021,797,2021-797,2003-10-07,STM,2025,Ju,2
Renee,Miller,F,2021,798,2021-798,2003-06-03,STL,2025,Ju,2
Ashley,Foster,F,2021,799,2021-799,2003-11-01,STC,2025,Ju,2
Catherine,Jones,F,2021,800,2021-800,2003-09-10,STL,2025,Ju,2
Alejandra,Frost,F,2021,801,2021-801,2003-02-23,STB,2025,Ju,2
Cindy,Thomas,F,2021,802,2021-802,2003-06-11,STM,2025,Ju,2
Joanne,Elliott,F,2021,803,2021-803,2003-05-28,STM,2025,Ju,2
Cindy,Larsen,F,2021,804,2021-804,2003-04-10,STB,2025,Ju,2
Danielle,Hester,F,2021,805,2021-805,2003-06-09,STC,2025,Ju,2
Glenda,Williams,F,2021,806,2021-806,2003-04-28,STC,2025,Ju,2
Olivia,Bass,F,2021,807,2021-807,2003-08-04,STB,2025,Ju,2
Laura,Moore,F,2021,808,2021-808,2003-03-18,STL,2025,Ju,2
Tracy,Trevino,F,2021,809,2021-809,2003-11-09,STB,2025,Ju,2
Joanna,Brown,F,2021,810,2021-810,2003-12-02,STM,2025,Ju,2
Kaitlin,Hendricks,F,2021,811,2021-811,2003-05-20,STB,2025,Ju,2
Pamela,Patterson,F,2021,812,2021-812,2003-10-23,STB,2025,Ju,2
Kathy,Kirk,F,2021,813,2021-813,2003-07-22,STB,2025,Ju,2
Jocelyn,Hughes,F,2021,814,2021-814,2003-04-15,STL,2025,Ju,2
Chelsea,Figueroa,F,2021,815,2021-815,2003-03-18,STM,2025,Ju,2
Jennifer,Hernandez,F,2021,816,2021-816,2003-02-26,STM,2025,Ju,2
Claire,Morton,F,2021,817,2021-817,2003-02-05,STL,2025,Ju,2
Laura,Davies,F,2021,818,2021-818,2003-12-14,STC,2025,Ju,2
Katherine,Ortiz,F,2021,819,2021-819,2003-06-02,STB,2025,Ju,2
Kristina,Sosa,F,2021,820,2021-820,2003-11-27,STB,2025,Ju,2
Katherine,Bowers,F,2021,821,2021-821,2003-03-09,STB,2025,Ju,2
Kelly,Smith,F,2021,822,2021-822,2003-10-18,STM,2025,Ju,2
Nancy,Fowler,F,2021,823,2021-823,2003-02-22,STL,2025,Ju,2
Elizabeth,Skinner,F,2021,824,2021-824,2003-11-12,STL,2025,Ju,2
Patricia,Porter,F,2021,825,2021-825,2003-08-15,STM,2025,Ju,2
Tiffany,Hernandez,F,2021,826,2021-826,2003-04-07,STM,2025,Ju,2
Savannah,Reynolds,F,2021,827,2021-827,2003-08-08,STM,2025,Ju,2
Lisa,Powell,F,2021,828,2021-828,2003-01-03,STB,2025,Ju,2
Susan,Delgado,F,2021,829,2021-829,2003-02-25,STM,2025,Ju,2
Amber,Villa,F,2021,830,2021-830,2003-10-09,STB,2025,Ju,2
Karen,Newman,F,2021,831,2021-831,2003-03-27,STB,2025,Ju,2
Veronica,Watson,F,2021,832,2021-832,2003-06-14,STM,2025,Ju,2
Lauren,Thompson,F,2021,833,2021-833,2003-10-26,STL,2025,Ju,2
Valerie,Hammond,F,2021,834,2021-834,2003-09-25,STM,2025,Ju,2
Kristin,Rios,F,2021,835,2021-835,2003-04-28,STL,2025,Ju,2
Jessica,Allen,F,2021,836,2021-836,2003-09-01,STB,2025,Ju,2
Rachel,Edwards,F,2021,837,2021-837,2003-05-07,STL,2025,Ju,2
Katherine,Green,F,2021,838,2021-838,2003-02-14,STL,2025,Ju,2
Natalie,Smith,F,2021,839,2021-839,2003-01-15,STB,2025,Ju,2
Jordan,Rowland,F,2021,840,2021-840,2003-10-11,STC,2025,Ju,2
Anna,Gaines,F,2021,841,2021-841,2003-08-16,STM,2025,Ju,2
Mary,Alexander,F,2021,842,2021-842,2003-06-02,STB,2025,Ju,2
Katherine,Gates,F,2021,843,2021-843,2003-06-25,STM,2025,Ju,2
Lauren,Johnston,F,2021,844,2021-844,2003-08-13,STC,2025,Ju,2
Vanessa,Roth,F,2021,845,2021-845,2003-08-16,STL,2025,Ju,2
Jessica,Moreno,F,2021,846,2021-846,2003-12-21,STC,2025,Ju,2
Laurie,Pugh,F,2021,847,2021-847,2003-07-11,STC,2025,Ju,2
Nicole,Ramirez,F,2021,848,2021-848,2003-08-15,STM,2025,Ju,2
Melissa,Wagner,F,2021,849,2021-849,2003-11-04,STL,2025,Ju,2
Heather,Stephens,F,2021,850,2021-850,2003-07-16,STB,2025,Ju,2
Kimberly,Miller,F,2021,851,2021-851,2003-11-26,STM,2025,Ju,2
Faith,Hampton,F,2021,852,2021-852,2003-09-10,STC,2025,Ju,2
Evelyn,Washington,F,2021,853,2021-853,2003-05-27,STB,2025,Ju,2
Amanda,Shepard,F,2021,854,2021-854,2003-04-19,STL,2025,Ju,2
Dana,Ross,F,2021,855,2021-855,2003-08-19,STC,2025,Ju,2
Christina,Hopkins,F,2021,856,2021-856,2003-01-23,STL,2025,Ju,2
Rebecca,Hancock,F,2021,857,2021-857,2003-04-17,STB,2025,Ju,2
Sarah,James,F,2021,858,2021-858,2003-11-22,STL,2025,Ju,2
Jennifer,Howe,F,2021,859,2021-859,2003-04-04,STL,2025,Ju,2
Stacy,Fields,F,2021,860,2021-860,2003-06-27,STC,2025,Ju,2
Joann,Flynn,F,2021,861,2021-861,2003-05-06,STM,2025,Ju,2
Kimberly,Levy,F,2021,862,2021-862,2003-05-22,STC,2025,Ju,2
Brittany,Bennett,F,2021,863,2021-863,2003-12-02,STL,2025,Ju,2
Kristen,Frazier,F,2021,864,2021-864,2003-08-18,STC,2025,Ju,2
Deborah,Garcia,F,2021,865,2021-865,2003-01-09,STB,2025,Ju,2
Julie,Short,F,2021,866,2021-866,2003-05-10,STC,2025,Ju,2
Kimberly,Cole,F,2021,867,2021-867,2003-04-24,STB,2025,Ju,2
Cassidy,Meyer,F,2021,868,2021-868,2003-03-08,STC,2025,Ju,2
Jessica,Ruiz,F,2021,869,2021-869,2003-06-28,STC,2025,Ju,2
Emily,Anderson,F,2021,870,2021-870,2003-04-11,STL,2025,Ju,2
Stacey,Fox,F,2021,871,2021-871,2003-05-06,STM,2025,Ju,2
Melanie,Rodriguez,F,2021,872,2021-872,2003-06-21,STM,2025,Ju,2
Wanda,Carroll,F,2021,873,2021-873,2003-09-20,STC,2025,Ju,2
Pamela,James,F,2021,874,2021-874,2003-11-27,STB,2025,Ju,2
Jessica,Roberts,F,2021,875,2021-875,2003-03-20,STM,2025,Ju,2
Stacy,Lewis,F,2021,876,2021-876,2003-11-21,STC,2025,Ju,2
Diane,Harper,F,2021,877,2021-877,2003-05-12,STB,2025,Ju,2
Crystal,Robles,F,2021,878,2021-878,2003-12-28,STB,2025,Ju,2
Christina,Reed,F,2021,879,2021-879,2003-01-25,STC,2025,Ju,2
Brianna,Hill,F,2021,880,2021-880,2003-05-16,STM,2025,Ju,2
Ariana,Morrison,F,2021,881,2021-881,2003-03-21,STB,2025,Ju,2
Jill,Buckley,F,2021,882,2021-882,2003-02-09,STL,2025,Ju,2
Laura,Morrison,F,2021,883,2021-883,2003-04-08,STL,2025,Ju,2
Amy,Salinas,F,2021,884,2021-884,2003-08-01,STM,2025,Ju,2
Shelly,Martin,F,2021,885,2021-885,2003-09-02,STC,2025,Ju,2
Amber,Green,F,2021,886,2021-886,2003-03-28,STL,2025,Ju,2
Anne,Castaneda,F,2021,887,2021-887,2003-12-17,STM,2025,Ju,2
Lori,Adams,F,2021,888,2021-888,2003-12-18,STB,2025,Ju,2
Jessica,Gould,F,2021,889,2021-889,2003-01-02,STC,2025,Ju,2
Jacqueline,Martinez,F,2021,890,2021-890,2003-02-06,STM,2025,Ju,2
Nicole,Hunt,F,2021,891,2021-891,2003-04-13,STL,2025,Ju,2
Heather,Carr,F,2021,892,2021-892,2003-08-11,STC,2025,Ju,2
Janet,Miller,F,2021,893,2021-893,2003-02-11,STC,2025,Ju,2
Stacey,Snyder,F,2021,894,2021-894,2003-09-04,STC,2025,Ju,2
Sue,Roberts,F,2021,895,2021-895,2003-12-01,STC,2025,Ju,2
Jordan,Hernandez,F,2021,896,2021-896,2003-01-24,STB,2025,Ju,2
Sabrina,Martinez,F,2021,897,2021-897,2003-04-16,STB,2025,Ju,2
Jasmine,Howe,F,2021,898,2021-898,2003-10-24,STB,2025,Ju,2
Christine,Parker,F,2021,899,2021-899,2003-03-04,STC,2025,Ju,2
Brenda,Gonzalez,F,2021,900,2021-900,2003-12-20,STC,2025,Ju,2
Sherry,Thomas,F,2021,901,2021-901,2003-09-25,STB,2025,Ju,2
Wendy,Nguyen,F,2021,902,2021-902,2003-04-03,STM,2025,Ju,2
Susan,Lewis,F,2021,903,2021-903,2003-07-28,STB,2025,Ju,2
Ana,Hubbard,F,2021,904,2021-904,2003-07-06,STM,2025,Ju,2
Kristine,Bryant,F,2021,905,2021-905,2003-04-12,STB,2025,Ju,2
Ann,Bridges,F,2021,906,2021-906,2003-12-03,STB,2025,Ju,2
Brittany,Watkins,F,2021,907,2021-907,2003-09-13,STM,2025,Ju,2
Jennifer,Mcintyre,F,2021,908,2021-908,2003-06-14,STL,2025,Ju,2
Crystal,Peterson,F,2021,909,2021-909,2003-03-01,STL,2025,Ju,2
Robin,Bowers,F,2021,910,2021-910,2003-02-10,STB,2025,Ju,2
Jennifer,Wagner,F,2021,911,2021-911,2003-09-13,STM,2025,Ju,2
Dawn,Ramos,F,2021,912,2021-912,2003-01-27,STB,2025,Ju,2
Kelly,Carter,F,2021,913,2021-913,2003-04-12,STB,2025,Ju,2
Lisa,Daniel,F,2021,914,2021-914,2003-12-26,STC,2025,Ju,2
Erin,Butler,F,2021,915,2021-915,2003-05-11,STB,2025,Ju,2
Carol,Mueller,F,2021,916,2021-916,2003-07-07,STM,2025,Ju,2
Kimberly,Jackson,F,2021,917,2021-917,2003-03-03,STC,2025,Ju,2
Pamela,Murphy,F,2021,918,2021-918,2003-05-11,STM,2025,Ju,2
Patricia,Hayes,F,2021,919,2021-919,2003-01-03,STC,2025,Ju,2
Margaret,Frank,F,2021,920,2021-920,2003-06-25,STM,2025,Ju,2
Anna,Butler,F,2021,921,2021-921,2003-08-10,STB,2025,Ju,2
Madison,White,F,2021,922,2021-922,2003-12-21,STB,2025,Ju,2
Mary,Alexander,F,2021,923,2021-923,2003-02-21,STC,2025,Ju,2
Lisa,Mcconnell,F,2021,924,2021-924,2003-10-28,STM,2025,Ju,2
Heidi,Taylor,F,2021,925,2021-925,2003-02-12,STL,2025,Ju,2
Mary,Taylor,F,2021,926,2021-926,2003-08-25,STL,2025,Ju,2
Briana,Kelly,F,2021,927,2021-927,2003-04-02,STM,2025,Ju,2
Patricia,Evans,F,2021,928,2021-928,2003-11-04,STB,2025,Ju,2
Christina,Moore,F,2021,929,2021-929,2003-08-01,STC,2025,Ju,2
Kelly,Solis,F,2021,930,2021-930,2003-07-06,STB,2025,Ju,2
Brittney,Garcia,F,2021,931,2021-931,2003-10-05,STM,2025,Ju,2
Angela,Cox,F,2021,932,2021-932,2003-04-27,STB,2025,Ju,2
Kerry,Allison,F,2021,933,2021-933,2003-07-26,STL,2025,Ju,2
Nicole,Oliver,F,2021,934,2021-934,2003-12-05,STM,2025,Ju,2
Roberta,Carey,F,2021,935,2021-935,2003-06-14,STM,2025,Ju,2
Judy,Fields,F,2021,936,2021-936,2003-03-28,STB,2025,Ju,2
Tammy,Eaton,F,2021,937,2021-937,2003-03-23,STC,2025,Ju,2
Mary,Jones,F,2021,938,2021-938,2003-12-01,STM,2025,Ju,2
Lindsey,Peck,F,2021,939,2021-939,2003-03-14,STB,2025,Ju,2
Abigail,Thompson,F,2021,940,2021-940,2003-04-08,STB,2025,Ju,2
Lindsay,Fernandez,F,2021,941,2021-941,2003-09-13,STL,2025,Ju,2
Megan,Clark,F,2021,942,2021-942,2003-12-11,STL,2025,Ju,2
Gloria,Baxter,F,2021,943,2021-943,2003-03-22,STC,2025,Ju,2
Tara,Whitney,F,2021,944,2021-944,2003-02-15,STB,2025,Ju,2
Ashlee,Mcpherson,F,2021,945,2021-945,2003-11-09,STM,2025,Ju,2
Sarah,Weber,F,2021,946,2021-946,2003-04-12,STM,2025,Ju,2
Amber,Crawford,F,2021,947,2021-947,2003-07-25,STM,2025,Ju,2
Debra,Thompson,F,2021,948,2021-948,2003-11-02,STM,2025,Ju,2
Christina,Smith,F,2021,949,2021-949,2003-09-09,STM,2025,Ju,2
Elizabeth,Gonzales,F,2021,950,2021-950,2003-12-21,STC,2025,Ju,2
Paige,Smith,F,2021,951,2021-951,2003-06-26,STM,2025,Ju,2
Angela,Hudson,F,2021,952,2021-952,2003-11-18,STC,2025,Ju,2
Lisa,Dillon,F,2021,953,2021-953,2003-03-06,STL,2025,Ju,2
Heather,Moore,F,2021,954,2021-954,2003-02-15,STM,2025,Ju,2
Megan,Paul,F,2021,955,2021-955,2003-12-27,STB,2025,Ju,2
Nancy,Ward,F,2021,956,2021-956,2003-04-14,STM,2025,Ju,2
Jennifer,Ward,F,2021,957,2021-957,2003-01-10,STB,2025,Ju,2
Kristin,Rich,F,2021,958,2021-958,2003-06-10,STL,2025,Ju,2
Heather,Espinoza,F,2021,959,2021-959,2003-11-24,STL,2025,Ju,2
Candace,Walker,F,2021,960,2021-960,2003-06-16,STM,2025,Ju,2
Becky,Navarro,F,2021,961,2021-961,2003-10-21,STB,2025,Ju,2
Dana,Wilson,F,2021,962,2021-962,2003-11-06,STL,2025,Ju,2
Brittany,Grant,F,2021,963,2021-963,2003-11-26,STC,2025,Ju,2
Monica,Woodard,F,2021,964,2021-964,2003-12-05,STM,2025,Ju,2
Brittany,Meyer,F,2021,965,2021-965,2003-01-13,STB,2025,Ju,2
Melissa,Dickerson,F,2021,966,2021-966,2003-07-23,STL,2025,Ju,2
Alicia,Lopez,F,2021,967,2021-967,2003-05-28,STL,2025,Ju,2
Carrie,Ortega,F,2021,968,2021-968,2003-11-03,STB,2025,Ju,2
Sara,Perez,F,2021,969,2021-969,2003-05-23,STC,2025,Ju,2
Rachel,Ramos,F,2021,970,2021-970,2003-09-05,STM,2025,Ju,2
Carol,Jones,F,2021,971,2021-971,2003-03-26,STM,2025,Ju,2
Yolanda,Taylor,F,2021,972,2021-972,2003-11-11,STM,2025,Ju,2
Heather,Cooper,F,2021,973,2021-973,2003-03-16,STL,2025,Ju,2
Tara,Reynolds,F,2021,974,2021-974,2003-06-25,STB,2025,Ju,2
Robyn,Gonzalez,F,2021,975,2021-975,2003-03-09,STC,2025,Ju,2
Breanna,Jackson,F,2021,976,2021-976,2003-04-27,STC,2025,Ju,2
Sandra,Fernandez,F,2021,977,2021-977,2003-08-25,STM,2025,Ju,2
Katie,Gomez,F,2021,978,2021-978,2003-05-19,STB,2025,Ju,2
Mary,Smith,F,2021,979,2021-979,2003-12-18,STL,2025,Ju,2
Kimberly,Stokes,F,2021,980,2021-980,2003-08-23,STM,2025,Ju,2
Deanna,Lambert,F,2021,981,2021-981,2003-03-15,STM,2025,Ju,2
Natalie,Cantu,F,2021,982,2021-982,2003-01-24,STM,2025,Ju,2
Mary,Huff,F,2021,983,2021-983,2003-04-10,STC,2025,Ju,2
Marie,Gomez,F,2021,984,2021-984,2003-03-21,STL,2025,Ju,2
Nicole,Thompson,F,2021,985,2021-985,2003-08-23,STC,2025,Ju,2
Jacqueline,Edwards,F,2021,986,2021-986,2003-07-25,STM,2025,Ju,2
Joyce,Edwards,F,2021,987,2021-987,2003-01-18,STB,2025,Ju,2
Kaitlyn,Anderson,F,2021,988,2021-988,2003-06-27,STB,2025,Ju,2
Valerie,Smith,F,2021,989,2021-989,2003-01-04,STL,2025,Ju,2
Allison,Morris,F,2021,990,2021-990,2003-04-02,STM,2025,Ju,2
Sharon,Winters,F,2021,991,2021-991,2003-12-16,STM,2025,Ju,2
Stacey,Padilla,F,2021,992,2021-992,2003-07-14,STM,2025,Ju,2
Kathy,Morse,F,2021,993,2021-993,2003-11-11,STC,2025,Ju,2
Sheila,Clements,F,2021,994,2021-994,2003-04-05,STM,2025,Ju,2
Robin,Wood,F,2021,995,2021-995,2003-01-02,STL,2025,Ju,2
Lauren,Kennedy,F,2021,996,2021-996,2003-03-19,STM,2025,Ju,2
Amy,Bauer,F,2021,997,2021-997,2003-08-10,STM,2025,Ju,2
Brooke,Martin,F,2021,998,2021-998,2003-03-20,STC,2025,Ju,2
Kathleen,Patel,F,2021,999,2021-999,2003-02-12,STB,2025,Ju,2
Amy,Stevens,F,2021,1000,2021-1000,2003-07-11,STL,2025,Ju,2
Tracy,Tucker,F,2021,1001,2021-1001,2003-09-28,STL,2025,Ju,2
Lisa,Steele,F,2021,1002,2021-1002,2003-06-21,STM,2025,Ju,2
Jessica,Shepherd,F,2021,1003,2021-1003,2003-12-24,STM,2025,Ju,2
Shannon,Wallace,F,2021,1004,2021-1004,2003-04-04,STM,2025,Ju,2
Deborah,Gonzalez,F,2021,1005,2021-1005,2003-09-24,STB,2025,Ju,2
Kelly,Williams,F,2021,1006,2021-1006,2003-06-09,STC,2025,Ju,2
Cynthia,Savage,F,2021,1007,2021-1007,2003-09-10,STC,2025,Ju,2
Lauren,Dixon,F,2021,1008,2021-1008,2003-04-23,STM,2025,Ju,2
Jessica,Rowe,F,2021,1009,2021-1009,2003-11-09,STB,2025,Ju,2
Maureen,King,F,2021,1010,2021-1010,2003-03-14,STL,2025,Ju,2
Deborah,Duran,F,2021,1011,2021-1011,2003-03-05,STC,2025,Ju,2
Lisa,Reynolds,F,2021,1012,2021-1012,2003-11-23,STM,2025,Ju,2
Michelle,Mason,F,2021,1013,2021-1013,2003-09-11,STM,2025,Ju,2
Sandra,Hernandez,F,2021,1014,2021-1014,2003-10-19,STB,2025,Ju,2
Kathleen,Randolph,F,2021,1015,2021-1015,2003-09-03,STM,2025,Ju,2
Rachel,Cantu,F,2021,1016,2021-1016,2003-10-15,STB,2025,Ju,2
Heather,Miller,F,2021,1017,2021-1017,2003-01-01,STB,2025,Ju,2
Kristen,Kline,F,2021,1018,2021-1018,2003-12-20,STL,2025,Ju,2
Jodi,Schmidt,F,2021,1019,2021-1019,2003-08-16,STM,2025,Ju,2
Michele,Johnson,F,2021,1020,2021-1020,2003-04-18,STL,2025,Ju,2
Tracy,Sanders,F,2021,1021,2021-1021,2003-05-14,STM,2025,Ju,2
Debra,Robinson,F,2021,1022,2021-1022,2003-11-25,STB,2025,Ju,2
Lisa,Andrade,F,2021,1023,2021-1023,2003-06-10,STL,2025,Ju,2
Ashley,Mitchell,F,2021,1024,2021-1024,2003-02-01,STL,2025,Ju,2
Desiree,Marsh,F,2021,1025,2021-1025,2003-01-08,STB,2025,Ju,2
Ashley,Adams,F,2021,1026,2021-1026,2003-08-04,STC,2025,Ju,2
Kristine,Olson,F,2021,1027,2021-1027,2003-03-13,STC,2025,Ju,2
Stephanie,Williams,F,2021,1028,2021-1028,2003-08-18,STM,2025,Ju,2
Jessica,Collins,F,2021,1029,2021-1029,2003-07-23,STL,2025,Ju,2
Barbara,Holmes,F,2021,1030,2021-1030,2003-07-27,STL,2025,Ju,2
Samantha,Goodwin,F,2021,1031,2021-1031,2003-05-21,STB,2025,Ju,2
Carolyn,Vega,F,2021,1032,2021-1032,2003-06-05,STC,2025,Ju,2
Annette,Pittman,F,2021,1033,2021-1033,2003-04-05,STL,2025,Ju,2
Jennifer,Jordan,F,2021,1034,2021-1034,2003-11-14,STB,2025,Ju,2
Jessica,Hunt,F,2021,1035,2021-1035,2003-01-10,STC,2025,Ju,2
Sharon,Hubbard,F,2021,1036,2021-1036,2003-09-23,STC,2025,Ju,2
Jessica,Austin,F,2021,1037,2021-1037,2003-10-23,STB,2025,Ju,2
Jessica,Calderon,F,2021,1038,2021-1038,2003-10-28,STL,2025,Ju,2
Laura,Cole,F,2021,1039,2021-1039,2003-06-04,STM,2025,Ju,2
Kristen,Hines,F,2021,1040,2021-1040,2003-08-28,STL,2025,Ju,2
Nicole,Taylor,F,2021,1041,2021-1041,2003-11-19,STM,2025,Ju,2
Linda,Martin,F,2021,1042,2021-1042,2003-08-27,STM,2025,Ju,2
Melissa,Munoz,F,2021,1043,2021-1043,2003-05-16,STB,2025,Ju,2
Kimberly,Hester,F,2021,1044,2021-1044,2003-05-10,STB,2025,Ju,2
Jennifer,Adams,F,2021,1045,2021-1045,2003-11-27,STM,2025,Ju,2
Krista,Nguyen,F,2021,1046,2021-1046,2003-06-27,STB,2025,Ju,2
Patricia,Mccormick,F,2021,1047,2021-1047,2003-02-28,STM,2025,Ju,2
Tracy,Strickland,F,2021,1048,2021-1048,2003-05-01,STM,2025,Ju,2
Gloria,Moore,F,2021,1049,2021-1049,2003-05-03,STL,2025,Ju,2
Jennifer,French,F,2021,1050,2021-1050,2003-05-14,STB,2025,Ju,2
Jennifer,Myers,F,2021,1051,2021-1051,2003-01-10,STM,2025,Ju,2
Sarah,Yates,F,2021,1052,2021-1052,2003-06-08,STM,2025,Ju,2
Sarah,Howe,F,2021,1053,2021-1053,2003-03-19,STM,2025,Ju,2
Andrea,Gallagher,F,2021,1054,2021-1054,2003-03-08,STM,2025,Ju,2
Renee,Miller,F,2021,1055,2021-1055,2003-10-25,STL,2025,Ju,2
Catherine,Davis,F,2021,1056,2021-1056,2003-10-24,STM,2025,Ju,2
Christine,Peterson,F,2021,1057,2021-1057,2003-12-06,STM,2025,Ju,2
Katherine,Rodriguez,F,2021,1058,2021-1058,2003-07-15,STM,2025,Ju,2
Desiree,Hernandez,F,2021,1059,2021-1059,2003-08-28,STL,2025,Ju,2
Shannon,Morgan,F,2021,1060,2021-1060,2003-08-03,STC,2025,Ju,2
Heather,Nguyen,F,2021,1061,2021-1061,2003-08-22,STB,2025,Ju,2
Susan,Simmons,F,2021,1062,2021-1062,2003-02-20,STC,2025,Ju,2
Candace,Oneill,F,2021,1063,2021-1063,2003-10-02,STB,2025,Ju,2
Julie,Cuevas,F,2021,1064,2021-1064,2003-12-07,STC,2025,Ju,2
Valerie,Vargas,F,2021,1065,2021-1065,2003-08-04,STM,2025,Ju,2
Julie,Ford,F,2021,1066,2021-1066,2003-02-12,STL,2025,Ju,2
Shelley,Russell,F,2021,1067,2021-1067,2003-03-05,STB,2025,Ju,2
Carol,Chen,F,2021,1068,2021-1068,2003-02-18,STC,2025,Ju,2
Maria,Sanders,F,2021,1069,2021-1069,2003-11-11,STM,2025,Ju,2
Gabriella,Williams,F,2021,1070,2021-1070,2003-11-16,STM,2025,Ju,2
Sonya,Reed,F,2021,1071,2021-1071,2003-11-23,STL,2025,Ju,2
Wendy,Brown,F,2021,1072,2021-1072,2003-12-16,STM,2025,Ju,2
Shelley,Garner,F,2021,1073,2021-1073,2003-07-25,STC,2025,Ju,2
Erika,Keller,F,2021,1074,2021-1074,2003-06-12,STL,2025,Ju,2
Rebecca,Park,F,2021,1075,2021-1075,2003-06-16,STL,2025,Ju,2
Destiny,George,F,2021,1076,2021-1076,2003-09-10,STM,2025,Ju,2
Jessica,Poole,F,2021,1077,2021-1077,2003-10-14,STC,2025,Ju,2
Barbara,Mcfarland,F,2021,1078,2021-1078,2003-02-25,STM,2025,Ju,2
Julie,Flores,F,2021,1079,2021-1079,2003-10-24,STB,2025,Ju,2
Tina,Moreno,F,2021,1080,2021-1080,2003-11-12,STM,2025,Ju,2
Jennifer,King,F,2021,1081,2021-1081,2003-03-21,STB,2025,Ju,2
Mary,Webster,F,2021,1082,2021-1082,2003-07-04,STB,2025,Ju,2
Nancy,Higgins,F,2021,1083,2021-1083,2003-06-05,STB,2025,Ju,2
Pamela,Weaver,F,2021,1084,2021-1084,2003-03-26,STB,2025,Ju,2
Jessica,King,F,2021,1085,2021-1085,2003-02-20,STB,2025,Ju,2
Diana,Morris,F,2021,1086,2021-1086,2003-10-22,STB,2025,Ju,2
Alexis,Reese,F,2021,1087,2021-1087,2003-01-02,STB,2025,Ju,2
Melody,Lee,F,2021,1088,2021-1088,2003-02-11,STL,2025,Ju,2
Michelle,Davila,F,2021,1089,2021-1089,2003-01-26,STM,2025,Ju,2
Christina,Ramsey,F,2021,1090,2021-1090,2003-09-14,STB,2025,Ju,2
Jennifer,Miller,F,2021,1091,2021-1091,2003-10-23,STC,2025,Ju,2
Melissa,Wu,F,2021,1092,2021-1092,2003-09-28,STM,2025,Ju,2
Kathryn,Kelly,F,2021,1093,2021-1093,2003-02-21,STC,2025,Ju,2
Jordan,Ryan,F,2021,1094,2021-1094,2003-03-15,STM,2025,Ju,2
Julie,Deleon,F,2021,1095,2021-1095,2003-03-21,STL,2025,Ju,2
Stephanie,Alexander,F,2021,1096,2021-1096,2003-11-04,STM,2025,Ju,2
Shawna,Mclean,F,2021,1097,2021-1097,2003-07-26,STC,2025,Ju,2
Kristin,Torres,F,2021,1098,2021-1098,2003-03-14,STM,2025,Ju,2
Melanie,Gonzales,F,2021,1099,2021-1099,2003-05-12,STB,2025,Ju,2
Janet,Byrd,F,2021,1100,2021-1100,2003-12-20,STL,2025,Ju,2
Alexis,Pearson,F,2021,1101,2021-1101,2003-09-06,STM,2025,Ju,2
Angelica,Snyder,F,2021,1102,2021-1102,2003-07-08,STM,2025,Ju,2
Lisa,Kim,F,2021,1103,2021-1103,2003-06-18,STL,2025,Ju,2
Vanessa,Greer,F,2021,1104,2021-1104,2003-01-19,STC,2025,Ju,2
Patty,Jones,F,2021,1105,2021-1105,2003-01-11,STM,2025,Ju,2
Sandra,Rodriguez,F,2021,1106,2021-1106,2003-07-05,STL,2025,Ju,2
Laura,Jones,F,2021,1107,2021-1107,2003-12-03,STC,2025,Ju,2
Elizabeth,Davis,F,2021,1108,2021-1108,2003-08-06,STM,2025,Ju,2
Emily,Perez,F,2021,1109,2021-1109,2003-01-10,STM,2025,Ju,2
Samantha,Tapia,F,2021,1110,2021-1110,2003-09-12,STM,2025,Ju,2
Nicole,Singh,F,2021,1111,2021-1111,2003-08-07,STL,2025,Ju,2
Erica,Charles,F,2021,1112,2021-1112,2003-01-01,STB,2025,Ju,2
Ashley,James,F,2021,1113,2021-1113,2003-10-13,STC,2025,Ju,2
Karen,Parker,F,2021,1114,2021-1114,2003-12-26,STM,2025,Ju,2
Donna,Sullivan,F,2021,1115,2021-1115,2003-01-22,STL,2025,Ju,2
Vicki,Mccann,F,2021,1116,2021-1116,2003-11-14,STB,2025,Ju,2
Dawn,Berry,F,2021,1117,2021-1117,2003-04-22,STM,2025,Ju,2
Teresa,Jones,F,2021,1118,2021-1118,2003-12-09,STM,2025,Ju,2
Candace,Cole,F,2021,1119,2021-1119,2003-04-22,STB,2025,Ju,2
Mariah,Moore,F,2021,1120,2021-1120,2003-01-22,STM,2025,Ju,2
Brittany,Norman,F,2021,1121,2021-1121,2003-01-07,STM,2025,Ju,2
Ashley,Wells,F,2021,1122,2021-1122,2003-08-19,STL,2025,Ju,2
Natalie,Davies,F,2021,1123,2021-1123,2003-11-21,STL,2025,Ju,2
Felicia,Smith,F,2021,1124,2021-1124,2003-04-07,STB,2025,Ju,2
Beth,Carter,F,2021,1125,2021-1125,2003-11-09,STL,2025,Ju,2
Danielle,Miller,F,2021,1126,2021-1126,2003-02-08,STL,2025,Ju,2
